number, avg elapsed time (s), avg max val, avg rate, max val1, rate 1, max val2, rate 2, max val 3, rate 3, graph, nodes, edges, selection, crossover, mutation, replacement, N, K, S_RATE, M_THRE, P0, POINTS, K_FIT, T, C
1, 180.00, 3232.00, 0.001033, 3232, 0.001000, 3262, 0.001000, 3234, 0.001000, maxcut500, 500, 4990, tornament, reverse, general, general, 1000, 1, 0.700000, 0.300000, 0.510000, 4, 4, 0.700000, 0.500000
